Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,312.450012,313.899994,302.149994,304.500000,304.500000,57723298
2021-02-23,308.500000,328.899994,308.500000,324.000000,324.000000,133310157
2021-02-24,325.000000,330.000000,316.500000,321.649994,321.649994,50821757
2021-02-25,325.350006,334.700012,323.250000,333.149994,333.149994,64514912
2021-02-26,323.000000,332.950012,318.850006,322.950012,322.950012,91901339
2021-03-01,330.000000,331.850006,322.700012,328.299988,328.299988,61190868
2021-03-02,331.100006,347.200012,326.450012,345.750000,345.750000,127708761
2021-03-03,348.649994,357.000000,346.500000,348.500000,348.500000,92006451
2021-03-04,339.000000,345.399994,337.299988,339.200012,339.200012,59863169
2021-03-05,333.000000,337.850006,319.700012,325.149994,325.149994,86738909
2021-03-08,331.750000,331.750000,318.799988,321.250000,321.250000,81925952
2021-03-09,325.000000,328.350006,309.600006,315.200012,315.200012,74702208
2021-03-10,319.500000,324.450012,316.700012,321.450012,321.450012,58643853
2021-03-12,325.049988,326.500000,314.149994,317.549988,317.549988,48360842
2021-03-15,320.000000,320.399994,310.049988,318.549988,318.549988,45081385
2021-03-16,321.000000,321.899994,315.100006,319.950012,319.950012,39267404
2021-03-17,318.600006,320.000000,304.000000,305.799988,305.799988,47262481
2021-03-18,311.000000,316.600006,299.750000,307.000000,307.000000,73731921
2021-03-19,303.500000,311.000000,290.200012,308.950012,308.950012,109932681
2021-03-22,306.450012,307.500000,300.100006,303.049988,303.049988,56385019
2021-03-23,305.000000,312.250000,304.000000,307.399994,307.399994,60240483
2021-03-24,303.549988,305.000000,293.200012,294.450012,294.450012,61523819
2021-03-25,294.000000,294.000000,282.250000,285.549988,285.549988,84528317
2021-03-26,290.500000,301.399994,290.500000,296.399994,296.399994,80924011
2021-03-30,300.500000,301.299988,292.700012,297.049988,297.049988,45257233
2021-03-31,299.000000,307.500000,297.500000,301.799988,301.799988,58569012
2021-04-01,306.750000,309.850006,303.049988,307.750000,307.750000,44088352
2021-04-05,306.799988,311.700012,297.200012,305.049988,305.049988,66178755
2021-04-06,306.149994,313.799988,304.799988,307.750000,307.750000,63031783
2021-04-07,306.750000,310.649994,305.100006,307.799988,307.799988,39073986
2021-04-08,307.899994,319.799988,307.500000,313.950012,313.950012,62459774
2021-04-09,313.200012,325.000000,312.500000,318.200012,318.200012,75462572
2021-04-12,307.850006,307.850006,282.899994,286.549988,286.549988,105342538
2021-04-13,287.250000,304.549988,280.549988,302.850006,302.850006,116874853
2021-04-15,303.000000,307.549988,296.500000,303.500000,303.500000,75262749
2021-04-16,302.000000,315.000000,300.149994,310.000000,310.000000,75330709
2021-04-19,295.000000,304.500000,292.799988,301.399994,301.399994,65791784
2021-04-20,307.700012,308.149994,294.200012,298.049988,298.049988,56740291
2021-04-22,294.000000,302.500000,292.200012,294.549988,294.549988,61022978
2021-04-23,291.000000,300.000000,290.500000,294.000000,294.000000,58158986
2021-04-26,297.000000,299.000000,294.600006,295.399994,295.399994,30583139
2021-04-27,295.700012,302.500000,295.100006,301.500000,301.500000,35040532
2021-04-28,303.500000,309.500000,303.000000,305.899994,305.899994,44668126
2021-04-29,308.899994,310.000000,301.250000,301.899994,301.899994,36647292
2021-04-30,298.200012,301.299988,292.549988,293.850006,293.850006,36121668
2021-05-03,289.299988,294.750000,285.000000,293.000000,293.000000,35376618
2021-05-04,296.350006,299.750000,288.049988,289.450012,289.450012,38640006
2021-05-05,293.500000,293.899994,288.500000,291.500000,291.500000,29350536
2021-05-06,291.500000,302.000000,290.299988,301.250000,301.250000,45032502
2021-05-07,303.000000,305.950012,300.500000,302.750000,302.750000,41591323
2021-05-10,304.500000,315.700012,304.000000,314.850006,314.850006,53260388
2021-05-11,309.549988,320.750000,308.100006,315.549988,315.549988,58472304
2021-05-12,318.250000,334.750000,316.250000,326.000000,326.000000,111584920
2021-05-14,329.350006,329.500000,310.000000,312.250000,312.250000,81305325
2021-05-17,315.399994,323.850006,311.399994,321.100006,321.100006,51162423
2021-05-18,325.950012,336.649994,324.000000,332.450012,332.450012,86153088
2021-05-19,313.000000,322.950012,312.100006,314.450012,314.450012,119407026
2021-05-20,316.000000,316.600006,306.100006,307.700012,307.700012,54043899
2021-05-21,312.000000,315.700012,309.500000,313.100006,313.100006,40358753
2021-05-24,314.750000,315.799988,310.200012,311.850006,311.850006,31963997
2021-05-25,315.549988,319.000000,313.850006,315.250000,315.250000,37382263
2021-05-26,316.100006,320.000000,314.799988,315.500000,315.500000,28639717
2021-05-27,317.049988,323.450012,316.549988,318.600006,318.600006,49484106
2021-05-28,322.649994,324.500000,316.500000,318.750000,318.750000,26618815
2021-05-31,318.700012,319.750000,312.100006,318.750000,318.750000,30917309
2021-06-01,319.200012,325.700012,317.299988,318.100006,318.100006,32595728
2021-06-02,315.950012,324.399994,315.600006,323.000000,323.000000,26323777
2021-06-03,325.299988,327.700012,323.649994,325.649994,325.649994,21408371
2021-06-04,325.149994,336.899994,324.250000,334.950012,334.950012,41278749
2021-06-07,339.750000,351.000000,339.750000,345.500000,345.500000,64986814
2021-06-08,346.250000,356.649994,337.500000,352.750000,352.750000,44104954
2021-06-09,356.200012,358.899994,339.750000,343.350006,343.350006,59334814
2021-06-10,345.200012,347.850006,342.399994,344.750000,344.750000,24351860
2021-06-11,346.000000,352.899994,344.350006,350.750000,350.750000,36441967
2021-06-14,350.049988,357.899994,341.100006,355.950012,355.950012,38482142
2021-06-15,355.750000,360.750000,351.500000,352.700012,352.700012,35526159
2021-06-16,350.100006,356.000000,348.100006,349.350006,349.350006,27550588
2021-06-17,348.399994,352.899994,342.250000,345.649994,345.649994,29236974
2021-06-18,345.649994,346.899994,329.000000,337.399994,337.399994,49440514
2021-06-21,330.899994,335.799988,326.200012,334.299988,334.299988,29123887
2021-06-22,337.100006,344.299988,336.149994,337.899994,337.899994,26708459
2021-06-23,341.000000,343.250000,334.299988,335.250000,335.250000,25741628
2021-06-24,335.000000,337.399994,333.350006,334.649994,334.649994,15580223
2021-06-25,335.899994,342.799988,335.899994,339.649994,339.649994,22426352
2021-06-28,340.799988,345.000000,337.549988,342.799988,342.799988,17843975
2021-06-29,342.649994,346.500000,339.600006,341.549988,341.549988,22462297
2021-06-30,342.000000,345.350006,338.850006,339.600006,339.600006,18277841
2021-07-01,341.500000,347.399994,341.200012,344.250000,344.250000,27944816
2021-07-02,345.299988,345.549988,340.500000,344.899994,344.899994,18304387
2021-07-05,347.049988,350.100006,344.000000,346.100006,346.100006,18399524
2021-07-06,348.000000,358.200012,311.500000,316.899994,316.899994,164083830
2021-07-07,316.000000,319.100006,306.250000,317.100006,317.100006,112183313
2021-07-08,314.799988,314.799988,305.000000,306.350006,306.350006,87360324
2021-07-09,305.799988,308.850006,301.850006,306.299988,306.299988,48807214
2021-07-12,310.799988,312.000000,306.100006,307.450012,307.450012,32282319
2021-07-13,310.000000,312.250000,308.149994,310.950012,310.950012,25736308
2021-07-14,310.000000,313.299988,308.649994,309.549988,309.549988,21863250
2021-07-15,310.500000,312.850006,307.600006,310.250000,310.250000,23617599
2021-07-16,311.100006,315.450012,310.500000,311.250000,311.250000,25148606
2021-07-19,308.950012,310.299988,306.000000,308.850006,308.850006,21346348
2021-07-20,307.000000,308.000000,301.049988,302.149994,302.149994,27672567
2021-07-22,305.500000,307.450012,301.049988,302.549988,302.549988,21338361
2021-07-23,300.500000,301.899994,295.000000,295.549988,295.549988,33435130
2021-07-26,295.000000,297.000000,291.000000,293.149994,293.149994,27502360
2021-07-27,293.000000,297.649994,288.600006,291.399994,291.399994,55132877
2021-07-28,290.000000,290.899994,283.600006,284.450012,284.450012,36139725
2021-07-29,287.549988,295.399994,287.549988,292.899994,292.899994,57733359
2021-07-30,294.000000,300.000000,293.250000,293.950012,293.950012,30589609
2021-08-02,299.149994,299.399994,295.600006,296.850006,296.850006,19273390
2021-08-03,298.500000,304.500000,297.700012,303.700012,303.700012,31063992
2021-08-04,304.750000,306.450012,297.200012,298.149994,298.149994,26186248
2021-08-05,295.500000,300.899994,292.750000,299.700012,299.700012,20704901
2021-08-06,300.049988,303.399994,297.649994,300.049988,300.049988,16001898
2021-08-09,300.750000,304.200012,296.049988,298.100006,298.100006,16985859
2021-08-10,297.899994,300.200012,291.000000,294.200012,294.200012,15173990
2021-08-11,295.299988,297.799988,286.450012,295.450012,295.450012,20802022
2021-08-12,297.299988,307.399994,297.299988,306.000000,306.000000,33652880
2021-08-13,308.799988,311.500000,303.049988,307.250000,307.250000,34922863
2021-08-16,305.950012,307.850006,303.049988,303.700012,303.700012,14348786
2021-08-17,302.799988,302.799988,292.799988,297.700012,297.700012,25539214
2021-08-18,296.899994,297.750000,292.600006,293.350006,293.350006,18004320
2021-08-20,289.500000,290.700012,281.000000,283.100006,283.100006,32578752
2021-08-23,287.200012,288.299988,275.000000,276.950012,276.950012,24498294
2021-08-24,278.500000,281.500000,268.450012,279.799988,279.799988,37589121
2021-08-25,282.799988,289.200012,282.450012,284.399994,284.399994,31538128
2021-08-26,284.850006,287.350006,281.649994,284.299988,284.299988,17864053
2021-08-27,282.899994,286.799988,281.700012,285.750000,285.750000,13477390
2021-08-30,290.100006,293.500000,289.899994,291.950012,291.950012,17217097
2021-08-31,291.750000,291.950012,286.100006,287.299988,287.299988,36951003
2021-09-01,289.000000,297.399994,287.299988,295.250000,295.250000,33103168
2021-09-02,295.250000,296.299988,291.700012,293.149994,293.149994,14907001
2021-09-03,292.500000,296.450012,292.000000,295.549988,295.549988,16594135
2021-09-06,297.500000,298.950012,296.000000,297.450012,297.450012,16622865
2021-09-07,297.350006,297.799988,290.899994,294.600006,294.600006,14325904
2021-09-08,293.500000,298.799988,291.600006,295.250000,295.250000,14920479
2021-09-09,294.000000,303.500000,293.549988,298.950012,298.950012,34020970
2021-09-13,299.000000,302.000000,295.500000,301.200012,301.200012,16339860
2021-09-14,302.250000,307.200012,302.200012,306.100006,306.100006,23234649
2021-09-15,306.100006,313.000000,306.100006,311.950012,311.950012,26808872
2021-09-16,313.399994,315.000000,307.649994,311.649994,311.649994,26249369
2021-09-17,312.000000,315.350006,306.000000,308.600006,308.600006,24972069
2021-09-20,304.899994,310.250000,297.299988,298.950012,298.950012,19632688
2021-09-21,298.600006,302.700012,293.100006,301.950012,301.950012,19439330
2021-09-22,303.149994,313.799988,303.000000,310.100006,310.100006,29545253
2021-09-23,313.200012,324.000000,313.200012,321.500000,321.500000,52701665
2021-09-24,325.100006,326.950012,316.049988,317.950012,317.950012,28901243
2021-09-27,323.149994,333.600006,323.149994,331.649994,331.649994,56305136
2021-09-28,334.000000,336.000000,324.500000,329.299988,329.299988,28497009
2021-09-29,325.000000,333.000000,324.000000,330.250000,330.250000,19740150
2021-09-30,331.250000,337.899994,329.100006,333.350006,333.350006,30268517
2021-10-01,332.649994,337.299988,325.700012,333.299988,333.299988,29877695
2021-10-04,336.799988,343.250000,335.149994,342.000000,342.000000,29553072
2021-10-05,340.450012,351.500000,338.850006,344.950012,344.950012,31861985
2021-10-06,347.000000,348.700012,335.000000,336.049988,336.049988,25272592
2021-10-07,341.100006,383.000000,339.250000,376.500000,376.500000,163238084
2021-10-08,385.899994,397.549988,380.000000,382.950012,382.950012,93728117
2021-10-11,390.149994,420.899994,388.000000,415.750000,415.750000,113404983
2021-10-12,423.000000,435.700012,413.600006,420.850006,420.850006,97349265
2021-10-13,462.899994,523.849976,462.899994,506.899994,506.899994,197949387
2021-10-14,530.000000,530.000000,492.000000,497.600006,497.600006,103630901
2021-10-18,507.000000,525.000000,503.600006,509.600006,509.600006,72322623
2021-10-19,512.450012,517.400024,476.049988,481.899994,481.899994,57428637
2021-10-20,481.799988,497.000000,471.250000,486.899994,486.899994,55444814
2021-10-21,491.750000,510.399994,485.750000,508.000000,508.000000,52608672
2021-10-22,509.899994,510.700012,487.399994,490.899994,490.899994,42742785
2021-10-25,493.899994,496.000000,473.250000,479.899994,479.899994,33107841
2021-10-26,483.500000,510.000000,483.250000,508.649994,508.649994,58027770
2021-10-27,505.750000,506.549988,496.000000,497.899994,497.899994,30361263
2021-10-28,493.899994,493.899994,478.549988,481.049988,481.049988,25182748
